     18.23      24.22      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.29      24.29      24.29      24.29      24.29      24.29      24.29      24.29      24.28      24.29      24.29      24.28      24.28      24.28      24.29      24.29      24.29      24.29      24.29      24.29      24.29
     18.13      24.16      24.28      24.28      24.29      24.29      24.28      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29
     18.03      24.10      24.28      24.28      24.29      24.28      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.29
     18.00      24.04      24.28      24.28      24.29      24.28      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.29
     17.98      23.97      24.28      24.29      24.29      24.28      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.29
     17.77      23.91      24.27      24.28      24.29      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.29
     17.56      23.85      24.27      24.28      24.29      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29
     17.56      23.79      24.26      24.28      24.29      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.29      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29
     17.56      23.73      24.26      24.28      24.29      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.29
     17.58      23.67      24.25      24.28      24.28      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.29
     17.61      23.61      24.25      24.28      24.29      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.29
     17.54      23.56      24.24      24.28      24.28      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.47      23.50      24.23      24.28      24.28      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.49      23.45      24.23      24.28      24.28      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.51      23.39      24.22      24.28      24.28      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.49      23.34      24.21      24.28      24.28      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.47      23.29      24.20      24.28      24.28      24.28      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.55      23.24      24.19      24.28      24.28      24.29      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.63      23.19      24.18      24.28      24.28      24.29      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.59      23.14      24.17      24.28      24.28      24.29      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.54      23.09      24.16      24.28      24.28      24.29      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     17.85      23.05      24.15      24.28      24.28      24.29      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     18.06      23.01      24.14      24.28      24.28      24.29      24.28      24.29      24.28      24.28      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     19.15      22.98      24.13      24.28      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     20.03      22.96      24.12      24.28      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     21.32      22.96      24.11      24.28      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     22.74      22.97      24.10      24.28      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.28      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
     24.20      22.99      24.09      24.28      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.28      24.28      24.29      24.28      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29      24.29      24.28      24.29      24.28      24.29      24.28      24.29      24.29      24.29
